
(31.10.2024 16:48 PM)
(3 amostras, de cada letra: W, S e L)
Erro inicial(ANTES DO TREINAMENTO): 7.429170899647493
MLP.js:366 Epoch 457, Erro total: 0.033793556218130405
MLP.js:366 Epoch 458, Erro total: 0.03363409870419702
MLP.js:366 Epoch 459, Erro total: 0.03347574652492061
MLP.js:366 Epoch 460, Erro total: 0.03331848962614573
MLP.js:366 Epoch 461, Erro total: 0.03316231806653292
MLP.js:366 Epoch 462, Erro total: 0.03300722201605702
MLP.js:366 Epoch 463, Erro total: 0.03285319175452801
MLP.js:366 Epoch 464, Erro total: 0.03270021767013529
MLP.js:366 Epoch 465, Erro total: 0.032548290258013535
MLP.js:366 Epoch 466, Erro total: 0.03239740011883132
MLP.js:366 Epoch 467, Erro total: 0.03224753795739998
MLP.js:366 Epoch 468, Erro total: 0.03209869458130515
MLP.js:366 Epoch 469, Erro total: 0.031950860899558065
MLP.js:366 Epoch 470, Erro total: 0.03180402792126733
MLP.js:366 Epoch 471, Erro total: 0.0316581867543316
MLP.js:366 Epoch 472, Erro total: 0.03151332860415096
MLP.js:366 Epoch 473, Erro total: 0.03136944477235836
MLP.js:366 Epoch 474, Erro total: 0.03122652665557002
MLP.js:366 Epoch 475, Erro total: 0.03108456574415441
MLP.js:366 Epoch 476, Erro total: 0.030943553621019925
MLP.js:366 Epoch 477, Erro total: 0.030803481960420147
MLP.js:366 Epoch 478, Erro total: 0.030664342526777674
MLP.js:366 Epoch 479, Erro total: 0.030526127173525007
MLP.js:366 Epoch 480, Erro total: 0.030388827841962437
MLP.js:366 Epoch 481, Erro total: 0.030252436560133537
MLP.js:366 Epoch 482, Erro total: 0.03011694544171659
MLP.js:366 Epoch 483, Erro total: 0.029982346684932715
MLP.js:366 Epoch 484, Erro total: 0.029848632571470204
MLP.js:366 Epoch 485, Erro total: 0.02971579546542445
MLP.js:366 Epoch 486, Erro total: 0.029583827812253313
MLP.js:366 Epoch 487, Erro total: 0.02945272213774831
MLP.js:366 Epoch 488, Erro total: 0.029322471047020324
MLP.js:366 Epoch 489, Erro total: 0.029193067223500135
MLP.js:366 Epoch 490, Erro total: 0.029064503427953893
MLP.js:366 Epoch 491, Erro total: 0.02893677249751265
MLP.js:366 Epoch 492, Erro total: 0.02880986734471593
MLP.js:366 Epoch 493, Erro total: 0.028683780956569014
MLP.js:366 Epoch 494, Erro total: 0.028558506393614378
MLP.js:366 Epoch 495, Erro total: 0.02843403678901587
MLP.js:366 Epoch 496, Erro total: 0.028310365347656363
MLP.js:366 Epoch 497, Erro total: 0.028187485345248533
MLP.js:366 Epoch 498, Erro total: 0.0280653901274582
MLP.js:366 Epoch 499, Erro total: 0.02794407310903991
MLP.js:366 Epoch 500, Erro total: 0.027823527772985624
MLP.js:366 Epoch 501, Erro total: 0.02770374766968466
MLP.js:366 Epoch 502, Erro total: 0.027584726416096307
MLP.js:366 Epoch 503, Erro total: 0.027466457694933652
MLP.js:366 Epoch 504, Erro total: 0.027348935253859463
MLP.js:366 Epoch 505, Erro total: 0.02723215290469279
MLP.js:366 Epoch 506, Erro total: 0.027116104522627582
MLP.js:366 Epoch 507, Erro total: 0.02700078404546163
MLP.js:366 Epoch 508, Erro total: 0.02688618547283658
MLP.js:366 Epoch 509, Erro total: 0.02677230286548879
MLP.js:366 Epoch 510, Erro total: 0.026659130344510458
MLP.js:366 Epoch 511, Erro total: 0.02654666209062102
MLP.js:366 Epoch 512, Erro total: 0.026434892343449014
MLP.js:366 Epoch 513, Erro total: 0.026323815400823725
MLP.js:366 Epoch 514, Erro total: 0.026213425618076738
MLP.js:366 Epoch 515, Erro total: 0.026103717407352928
MLP.js:366 Epoch 516, Erro total: 0.025994685236931662
MLP.js:366 Epoch 517, Erro total: 0.025886323630556544
MLP.js:366 Epoch 518, Erro total: 0.025778627166775193
MLP.js:366 Epoch 519, Erro total: 0.02567159047828744
MLP.js:366 Epoch 520, Erro total: 0.025565208251302676
MLP.js:366 Epoch 521, Erro total: 0.02545947522490661
MLP.js:366 Epoch 522, Erro total: 0.02535438619043579
MLP.js:366 Epoch 523, Erro total: 0.02524993599086124
MLP.js:366 Epoch 524, Erro total: 0.02514611952018029
MLP.js:366 Epoch 525, Erro total: 0.025042931722816925
MLP.js:366 Epoch 526, Erro total: 0.024940367593029786
MLP.js:366 Epoch 527, Erro total: 0.024838422174329
MLP.js:366 Epoch 528, Erro total: 0.024737090558899985
MLP.js:366 Epoch 529, Erro total: 0.02463636788703585
MLP.js:366 Epoch 530, Erro total: 0.024536249346576756
MLP.js:366 Epoch 531, Erro total: 0.024436730172357677
MLP.js:366 Epoch 532, Erro total: 0.024337805645662524
MLP.js:366 Epoch 533, Erro total: 0.024239471093686526
MLP.js:366 Epoch 534, Erro total: 0.02414172188900534
MLP.js:366 Epoch 535, Erro total: 0.024044553449051365
MLP.js:366 Epoch 536, Erro total: 0.02394796123559703
MLP.js:366 Epoch 537, Erro total: 0.023851940754244887
MLP.js:366 Epoch 538, Erro total: 0.023756487553924815
MLP.js:366 Epoch 539, Erro total: 0.023661597226397442
MLP.js:366 Epoch 540, Erro total: 0.023567265405764346
MLP.js:366 Epoch 541, Erro total: 0.02347348776798501
MLP.js:366 Epoch 542, Erro total: 0.023380260030399676
MLP.js:366 Epoch 543, Erro total: 0.02328757795125868
MLP.js:366 Epoch 544, Erro total: 0.02319543732925814
MLP.js:366 Epoch 545, Erro total: 0.023103834003081615
MLP.js:366 Epoch 546, Erro total: 0.02301276385094751
MLP.js:366 Epoch 547, Erro total: 0.02292222279016306
MLP.js:366 Epoch 548, Erro total: 0.022832206776683392
MLP.js:366 Epoch 549, Erro total: 0.022742711804676925
MLP.js:366 Epoch 550, Erro total: 0.022653733906096055
MLP.js:366 Epoch 551, Erro total: 0.02256526915025336
MLP.js:366 Epoch 552, Erro total: 0.022477313643403996
MLP.js:366 Epoch 553, Erro total: 0.022389863528332575
MLP.js:366 Epoch 554, Erro total: 0.022302914983945894
MLP.js:366 Epoch 555, Erro total: 0.0222164642248708
MLP.js:366 Epoch 556, Erro total: 0.022130507501057405
MLP.js:366 Epoch 557, Erro total: 0.022045041097387006
MLP.js:366 Epoch 558, Erro total: 0.021960061333285673
MLP.js:366 Epoch 559, Erro total: 0.021875564562341913
MLP.js:366 Epoch 560, Erro total: 0.0217915471719301
MLP.js:366 Epoch 561, Erro total: 0.021708005582838058
MLP.js:366 Epoch 562, Erro total: 0.02162493624889988
MLP.js:366 Epoch 563, Erro total: 0.021542335656633042
MLP.js:366 Epoch 564, Erro total: 0.02146020032488028
MLP.js:366 Epoch 565, Erro total: 0.021378526804456198
MLP.js:366 Epoch 566, Erro total: 0.021297311677797765
MLP.js:366 Epoch 567, Erro total: 0.021216551558620077
MLP.js:366 Epoch 568, Erro total: 0.02113624309157565
MLP.js:366 Epoch 569, Erro total: 0.02105638295191849
MLP.js:366 Epoch 570, Erro total: 0.02097696784517233
MLP.js:366 Epoch 571, Erro total: 0.020897994506802797
MLP.js:366 Epoch 572, Erro total: 0.02081945970189389
MLP.js:366 Epoch 573, Erro total: 0.020741360224828552
MLP.js:366 Epoch 574, Erro total: 0.020663692898973025
MLP.js:366 Epoch 575, Erro total: 0.02058645457636525
MLP.js:366 Epoch 576, Erro total: 0.020509642137407094
MLP.js:366 Epoch 577, Erro total: 0.020433252490560667
MLP.js:366 Epoch 578, Erro total: 0.02035728257204785
MLP.js:366 Epoch 579, Erro total: 0.020281729345554177
MLP.js:366 Epoch 580, Erro total: 0.020206589801935928
MLP.js:366 Epoch 581, Erro total: 0.020131860958930922
MLP.js:366 Epoch 582, Erro total: 0.020057539860873087
MLP.js:366 Epoch 583, Erro total: 0.019983623578410294
MLP.js:366 Epoch 584, Erro total: 0.01991010920822566
MLP.js:366 Epoch 585, Erro total: 0.01983699387276265
MLP.js:366 Epoch 586, Erro total: 0.01976427471995278
MLP.js:366 Epoch 587, Erro total: 0.019691948922947556
MLP.js:366 Epoch 588, Erro total: 0.019620013679853
MLP.js:366 Epoch 589, Erro total: 0.019548466213467695
MLP.js:366 Epoch 590, Erro total: 0.019477303771023906
MLP.js:366 Epoch 591, Erro total: 0.01940652362393203
MLP.js:366 Epoch 592, Erro total: 0.019336123067527834
MLP.js:366 Epoch 593, Erro total: 0.019266099420823014
MLP.js:366 Epoch 594, Erro total: 0.019196450026258693
MLP.js:366 Epoch 595, Erro total: 0.01912717224946195
MLP.js:366 Epoch 596, Erro total: 0.019058263479004914
MLP.js:366 Epoch 597, Erro total: 0.018989721126167366
MLP.js:366 Epoch 598, Erro total: 0.01892154262470165
MLP.js:366 Epoch 599, Erro total: 0.01885372543060071
MLP.js:366 Epoch 600, Erro total: 0.018786267021868735
MLP.js:366 Epoch 601, Erro total: 0.018719164898294668
MLP.js:366 Epoch 602, Erro total: 0.01865241658122837
MLP.js:366 Epoch 603, Erro total: 0.01858601961335925
MLP.js:366 Epoch 604, Erro total: 0.01851997155849796
MLP.js:366 Epoch 605, Erro total: 0.01845427000136021
MLP.js:366 Epoch 606, Erro total: 0.018388912547353503
MLP.js:366 Epoch 607, Erro total: 0.018323896822366105
MLP.js:366 Epoch 608, Erro total: 0.018259220472558787
MLP.js:366 Epoch 609, Erro total: 0.018194881164158714
MLP.js:366 Epoch 610, Erro total: 0.0181308765832561
MLP.js:366 Epoch 611, Erro total: 0.01806720443560289
MLP.js:366 Epoch 612, Erro total: 0.01800386244641408
MLP.js:366 Epoch 613, Erro total: 0.017940848360171315
MLP.js:366 Epoch 614, Erro total: 0.017878159940428576
MLP.js:366 Epoch 615, Erro total: 0.01781579496962049
MLP.js:366 Epoch 616, Erro total: 0.01775375124887242
MLP.js:366 Epoch 617, Erro total: 0.017692026597813264
MLP.js:366 Epoch 618, Erro total: 0.01763061885439007
MLP.js:366 Epoch 619, Erro total: 0.01756952587468494
MLP.js:366 Epoch 620, Erro total: 0.017508745532733853
MLP.js:366 Epoch 621, Erro total: 0.017448275720348228
MLP.js:366 Epoch 622, Erro total: 0.017388114346937295
MLP.js:366 Epoch 623, Erro total: 0.01732825933933416
MLP.js:366 Epoch 624, Erro total: 0.017268708641622367
MLP.js:366 Epoch 625, Erro total: 0.017209460214965413
MLP.js:366 Epoch 626, Erro total: 0.0171505120374376
MLP.js:366 Epoch 627, Erro total: 0.017091862103857554
MLP.js:366 Epoch 628, Erro total: 0.017033508425622707
MLP.js:366 Epoch 629, Erro total: 0.01697544903054653
MLP.js:366 Epoch 630, Erro total: 0.016917681962697124
MLP.js:366 Epoch 631, Erro total: 0.016860205282237802
MLP.js:366 Epoch 632, Erro total: 0.01680301706526933
MLP.js:366 Epoch 633, Erro total: 0.01674611540367438
MLP.js:366 Epoch 634, Erro total: 0.016689498404963223
MLP.js:366 Epoch 635, Erro total: 0.01663316419212136
MLP.js:366 Epoch 636, Erro total: 0.01657711090345918
MLP.js:366 Epoch 637, Erro total: 0.016521336692462744
MLP.js:366 Epoch 638, Erro total: 0.016465839727646748
MLP.js:366 Epoch 639, Erro total: 0.016410618192408754
MLP.js:366 Epoch 640, Erro total: 0.01635567028488546
MLP.js:366 Epoch 641, Erro total: 0.016300994217810238
MLP.js:366 Epoch 642, Erro total: 0.01624658821837228
MLP.js:366 Epoch 643, Erro total: 0.016192450528077787
MLP.js:366 Epoch 644, Erro total: 0.01613857940261182
MLP.js:366 Epoch 645, Erro total: 0.016084973111702674
MLP.js:366 Epoch 646, Erro total: 0.016031629938987112
MLP.js:366 Epoch 647, Erro total: 0.01597854818187715
MLP.js:366 Epoch 648, Erro total: 0.015925726151428714
MLP.js:366 Epoch 649, Erro total: 0.015873162172211432
MLP.js:366 Epoch 650, Erro total: 0.015820854582179557
MLP.js:366 Epoch 651, Erro total: 0.015768801732545343
MLP.js:366 Epoch 652, Erro total: 0.015717001987652468
MLP.js:366 Epoch 653, Erro total: 0.015665453724851994
MLP.js:366 Epoch 654, Erro total: 0.015614155334379026
MLP.js:366 Epoch 655, Erro total: 0.01556310521923097
MLP.js:366 Epoch 656, Erro total: 0.015512301795047086
MLP.js:366 Epoch 657, Erro total: 0.015461743489989306
MLP.js:366 Epoch 658, Erro total: 0.015411428744624442
MLP.js:366 Epoch 659, Erro total: 0.015361356011807705
MLP.js:366 Epoch 660, Erro total: 0.015311523756567167
MLP.js:366 Epoch 661, Erro total: 0.015261930455990091
MLP.js:366 Epoch 662, Erro total: 0.015212574599109754
MLP.js:366 Epoch 663, Erro total: 0.015163454686794241
MLP.js:366 Epoch 664, Erro total: 0.015114569231635835
MLP.js:366 Epoch 665, Erro total: 0.015065916757841843
MLP.js:366 Epoch 666, Erro total: 0.015017495801126822
MLP.js:366 Epoch 667, Erro total: 0.014969304908605475
MLP.js:366 Epoch 668, Erro total: 0.014921342638687175
MLP.js:366 Epoch 669, Erro total: 0.014873607560971351
MLP.js:366 Epoch 670, Erro total: 0.014826098256143984
MLP.js:366 Epoch 671, Erro total: 0.014778813315875342
MLP.js:366 Epoch 672, Erro total: 0.014731751342718927
MLP.js:366 Epoch 673, Erro total: 0.014684910950011041
MLP.js:366 Epoch 674, Erro total: 0.014638290761771833
MLP.js:366 Epoch 675, Erro total: 0.014591889412607393
MLP.js:366 Epoch 676, Erro total: 0.014545705547612631
MLP.js:366 Epoch 677, Erro total: 0.014499737822275293
MLP.js:366 Epoch 678, Erro total: 0.014453984902381254
MLP.js:366 Epoch 679, Erro total: 0.014408445463920266
MLP.js:366 Epoch 680, Erro total: 0.014363118192993417
MLP.js:366 Epoch 681, Erro total: 0.01431800178572077
MLP.js:366 Epoch 682, Erro total: 0.01427309494815063
MLP.js:366 Epoch 683, Erro total: 0.014228396396169544
MLP.js:366 Epoch 684, Erro total: 0.01418390485541299
MLP.js:366 Epoch 685, Erro total: 0.014139619061177484
MLP.js:366 Epoch 686, Erro total: 0.014095537758333138
MLP.js:366 Epoch 687, Erro total: 0.014051659701237593
MLP.js:366 Epoch 688, Erro total: 0.014007983653650379
MLP.js:366 Epoch 689, Erro total: 0.013964508388648473
MLP.js:366 Epoch 690, Erro total: 0.013921232688542737
MLP.js:366 Epoch 691, Erro total: 0.013878155344795133
MLP.js:366 Epoch 692, Erro total: 0.013835275157936694
MLP.js:366 Epoch 693, Erro total: 0.01379259093748656
MLP.js:366 Epoch 694, Erro total: 0.0137501015018718
MLP.js:366 Epoch 695, Erro total: 0.013707805678347888
MLP.js:366 Epoch 696, Erro total: 0.013665702302920333
MLP.js:366 Epoch 697, Erro total: 0.013623790220266684
MLP.js:366 Epoch 698, Erro total: 0.013582068283659867
MLP.js:366 Epoch 699, Erro total: 0.013540535354891619
MLP.js:366 Epoch 700, Erro total: 0.0134991903041975
MLP.js:366 Epoch 701, Erro total: 0.01345803201018209
MLP.js:366 Epoch 702, Erro total: 0.013417059359745095
MLP.js:366 Epoch 703, Erro total: 0.013376271248008408
MLP.js:366 Epoch 704, Erro total: 0.013335666578243645
MLP.js:366 Epoch 705, Erro total: 0.01329524426180059
MLP.js:366 Epoch 706, Erro total: 0.013255003218036288
MLP.js:366 Epoch 707, Erro total: 0.013214942374244927
MLP.js:366 Epoch 708, Erro total: 0.013175060665588404
MLP.js:366 Epoch 709, Erro total: 0.013135357035027481
MLP.js:366 Epoch 710, Erro total: 0.013095830433253814
MLP.js:366 Epoch 711, Erro total: 0.013056479818622664
MLP.js:366 Epoch 712, Erro total: 0.013017304157086053
MLP.js:366 Epoch 713, Erro total: 0.01297830242212699
MLP.js:366 Epoch 714, Erro total: 0.012939473594693884
MLP.js:366 Epoch 715, Erro total: 0.012900816663136066
MLP.js:366 Epoch 716, Erro total: 0.012862330623139549
MLP.js:366 Epoch 717, Erro total: 0.012824014477663908
MLP.js:366 Epoch 718, Erro total: 0.012785867236879314
MLP.js:366 Epoch 719, Erro total: 0.012747887918104526
MLP.js:366 Epoch 720, Erro total: 0.012710075545745114
MLP.js:366 Epoch 721, Erro total: 0.012672429151233072
MLP.js:366 Epoch 722, Erro total: 0.012634947772966082
MLP.js:366 Epoch 723, Erro total: 0.012597630456247991
MLP.js:366 Epoch 724, Erro total: 0.012560476253229732
MLP.js:366 Epoch 725, Erro total: 0.012523484222850786
MLP.js:366 Epoch 726, Erro total: 0.012486653430781305
MLP.js:366 Epoch 727, Erro total: 0.012449982949364611
MLP.js:366 Epoch 728, Erro total: 0.012413471857560626
MLP.js:366 Epoch 729, Erro total: 0.012377119240889446
MLP.js:366 Epoch 730, Erro total: 0.012340924191375812
MLP.js:366 Epoch 731, Erro total: 0.012304885807493844
MLP.js:366 Epoch 732, Erro total: 0.012269003194112617
MLP.js:366 Epoch 733, Erro total: 0.01223327546244188
MLP.js:366 Epoch 734, Erro total: 0.012197701729978938
MLP.js:366 Epoch 735, Erro total: 0.012162281120455072
MLP.js:366 Epoch 736, Erro total: 0.012127012763783663
MLP.js:366 Epoch 737, Erro total: 0.01209189579600782
MLP.js:366 Epoch 738, Erro total: 0.012056929359249006
MLP.js:366 Epoch 739, Erro total: 0.012022112601656249
MLP.js:366 Epoch 740, Erro total: 0.011987444677355479
MLP.js:366 Epoch 741, Erro total: 0.011952924746399647
MLP.js:366 Epoch 742, Erro total: 0.01191855197471918
MLP.js:366 Epoch 743, Erro total: 0.011884325534073096
MLP.js:366 Epoch 744, Erro total: 0.011850244602000237
MLP.js:366 Epoch 745, Erro total: 0.011816308361771551
MLP.js:366 Epoch 746, Erro total: 0.01178251600234203
MLP.js:366 Epoch 747, Erro total: 0.011748866718304015
MLP.js:366 Epoch 748, Erro total: 0.011715359709840173
MLP.js:366 Epoch 749, Erro total: 0.011681994182677525
MLP.js:366 Epoch 750, Erro total: 0.011648769348041387
MLP.js:366 Epoch 751, Erro total: 0.01161568442261014
MLP.js:366 Epoch 752, Erro total: 0.01158273862847032
MLP.js:366 Epoch 753, Erro total: 0.01154993119307204
MLP.js:366 Epoch 754, Erro total: 0.011517261349185067
MLP.js:366 Epoch 755, Erro total: 0.011484728334854949
MLP.js:366 Epoch 756, Erro total: 0.01145233139335995
MLP.js:366 Epoch 757, Erro total: 0.011420069773168163
MLP.js:366 Epoch 758, Erro total: 0.011387942727895058
MLP.js:366 Epoch 759, Erro total: 0.011355949516261525
MLP.js:366 Epoch 760, Erro total: 0.011324089402052222
MLP.js:366 Epoch 761, Erro total: 0.01129236165407433
MLP.js:366 Epoch 762, Erro total: 0.011260765546116765
MLP.js:366 Epoch 763, Erro total: 0.011229300356909595
MLP.js:366 Epoch 764, Erro total: 0.01119796537008423
MLP.js:366 Epoch 765, Erro total: 0.011166759874133406
MLP.js:366 Epoch 766, Erro total: 0.011135683162372099
MLP.js:366 Epoch 767, Erro total: 0.011104734532898446
MLP.js:366 Epoch 768, Erro total: 0.011073913288555226
MLP.js:366 Epoch 769, Erro total: 0.01104321873689162
MLP.js:366 Epoch 770, Erro total: 0.011012650190125286
MLP.js:366 Epoch 771, Erro total: 0.010982206965104902
MLP.js:366 Epoch 772, Erro total: 0.010951888383272919
MLP.js:366 Epoch 773, Erro total: 0.010921693770628889
MLP.js:366 Epoch 774, Erro total: 0.010891622457692832
MLP.js:366 Epoch 775, Erro total: 0.010861673779469139
MLP.js:366 Epoch 776, Erro total: 0.010831847075410902
MLP.js:366 Epoch 777, Erro total: 0.010802141689384162
MLP.js:366 Epoch 778, Erro total: 0.010772556969633001
MLP.js:366 Epoch 779, Erro total: 0.010743092268744642
MLP.js:366 Epoch 780, Erro total: 0.010713746943614941
MLP.js:366 Epoch 781, Erro total: 0.010684520355414168
MLP.js:366 Epoch 782, Erro total: 0.010655411869553275
MLP.js:366 Epoch 783, Erro total: 0.010626420855650177
MLP.js:366 Epoch 784, Erro total: 0.010597546687496587
MLP.js:366 Epoch 785, Erro total: 0.010568788743025031
MLP.js:366 Epoch 786, Erro total: 0.010540146404276335
MLP.js:366 Epoch 787, Erro total: 0.010511619057367026
MLP.js:366 Epoch 788, Erro total: 0.01048320609245757
MLP.js:366 Epoch 789, Erro total: 0.010454906903720394
MLP.js:366 Epoch 790, Erro total: 0.010426720889308572
MLP.js:366 Epoch 791, Erro total: 0.010398647451324527
MLP.js:366 Epoch 792, Erro total: 0.010370685995789239
MLP.js:366 Epoch 793, Erro total: 0.010342835932611526
MLP.js:366 Epoch 794, Erro total: 0.01031509667555774
MLP.js:366 Epoch 795, Erro total: 0.010287467642221798
MLP.js:366 Epoch 796, Erro total: 0.010259948253995258
MLP.js:366 Epoch 797, Erro total: 0.010232537936037825
MLP.js:366 Epoch 798, Erro total: 0.010205236117248124
MLP.js:366 Epoch 799, Erro total: 0.0101780422302347
MLP.js:366 Epoch 800, Erro total: 0.01015095571128731
MLP.js:366 Epoch 801, Erro total: 0.010123976000348367
MLP.js:366 Epoch 802, Erro total: 0.01009710254098478
MLP.js:366 Epoch 803, Erro total: 0.010070334780359971
MLP.js:366 Epoch 804, Erro total: 0.01004367216920618
MLP.js:366 Epoch 805, Erro total: 0.010017114161796986
MLP.js:366 Epoch 806, Erro total: 0.009990660215920058
MLP.js:366 Epoch 807, Erro total: 0.00996430979285019
MLP.js:366 Epoch 808, Erro total: 0.009938062357322572
MLP.js:366 Epoch 809, Erro total: 0.00991191737750632
MLP.js:366 Epoch 810, Erro total: 0.009885874324978061
MLP.js:366 Epoch 811, Erro total: 0.009859932674696129
MLP.js:366 Epoch 812, Erro total: 0.009834091904974583
MLP.js:366 Epoch 813, Erro total: 0.009808351497457613
MLP.js:366 Epoch 814, Erro total: 0.00978271093709438
MLP.js:366 Epoch 815, Erro total: 0.00975716971211377
MLP.js:366 Epoch 816, Erro total: 0.009731727313999397
MLP.js:366 Epoch 817, Erro total: 0.009706383237465145
MLP.js:366 Epoch 818, Erro total: 0.009681136980430487
MLP.js:366 Epoch 819, Erro total: 0.00965598804399635
MLP.js:366 Epoch 820, Erro total: 0.009630935932421042
MLP.js:366 Epoch 821, Erro total: 0.009605980153096456
MLP.js:366 Epoch 822, Erro total: 0.009581120216524375
MLP.js:366 Epoch 823, Erro total: 0.009556355636293142
MLP.js:366 Epoch 824, Erro total: 0.009531685929054429
MLP.js:366 Epoch 825, Erro total: 0.00950711061450019
MLP.js:366 Epoch 826, Erro total: 0.009482629215339912
MLP.js:366 Epoch 827, Erro total: 0.009458241257277936
MLP.js:366 Epoch 828, Erro total: 0.009433946268991161
MLP.js:366 Epoch 829, Erro total: 0.009409743782106725
MLP.js:366 Epoch 830, Erro total: 0.009385633331179958
MLP.js:366 Epoch 831, Erro total: 0.00936161445367266
MLP.js:366 Epoch 832, Erro total: 0.009337686689931434
MLP.js:366 Epoch 833, Erro total: 0.009313849583166112
MLP.js:366 Epoch 834, Erro total: 0.009290102679428713
MLP.js:366 Epoch 835, Erro total: 0.009266445527592026
MLP.js:366 Epoch 836, Erro total: 0.009242877679329048
MLP.js:366 Epoch 837, Erro total: 0.009219398689091994
MLP.js:366 Epoch 838, Erro total: 0.009196008114091875
MLP.js:366 Epoch 839, Erro total: 0.009172705514278177
MLP.js:366 Epoch 840, Erro total: 0.009149490452318507
MLP.js:366 Epoch 841, Erro total: 0.009126362493578656
MLP.js:366 Epoch 842, Erro total: 0.009103321206102749
MLP.js:366 Epoch 843, Erro total: 0.009080366160593567
MLP.js:366 Epoch 844, Erro total: 0.009057496930393004
MLP.js:366 Epoch 845, Erro total: 0.009034713091462712
MLP.js:366 Epoch 846, Erro total: 0.009012014222364957
MLP.js:366 Epoch 847, Erro total: 0.008989399904243547
MLP.js:366 Epoch 848, Erro total: 0.008966869720805013
MLP.js:366 Epoch 849, Erro total: 0.008944423258299816
MLP.js:366 Epoch 850, Erro total: 0.008922060105503967
MLP.js:366 Epoch 851, Erro total: 0.008899779853700506
MLP.js:366 Epoch 852, Erro total: 0.008877582096661346
MLP.js:366 Epoch 853, Erro total: 0.00885546643062907
MLP.js:366 Epoch 854, Erro total: 0.008833432454299234
MLP.js:366 Epoch 855, Erro total: 0.008811479768802337
MLP.js:366 Epoch 856, Erro total: 0.008789607977686449
MLP.js:366 Epoch 857, Erro total: 0.00876781668689946
MLP.js:366 Epoch 858, Erro total: 0.008746105504772004
MLP.js:366 Epoch 859, Erro total: 0.008724474042000073
MLP.js:366 Epoch 860, Erro total: 0.008702921911628199
MLP.js:366 Epoch 861, Erro total: 0.008681448729032292
MLP.js:366 Epoch 862, Erro total: 0.008660054111903131
MLP.js:366 Epoch 863, Erro total: 0.008638737680229528
MLP.js:366 Epoch 864, Erro total: 0.008617499056282066
MLP.js:366 Epoch 865, Erro total: 0.008596337864596515
MLP.js:366 Epoch 866, Erro total: 0.008575253731957855
MLP.js:366 Epoch 867, Erro total: 0.008554246287384104
MLP.js:366 Epoch 868, Erro total: 0.008533315162110354
MLP.js:366 Epoch 869, Erro total: 0.008512459989572955
MLP.js:366 Epoch 870, Erro total: 0.008491680405393966
MLP.js:366 Epoch 871, Erro total: 0.008470976047365434
MLP.js:366 Epoch 872, Erro total: 0.008450346555434146
MLP.js:366 Epoch 873, Erro total: 0.008429791571686192
MLP.js:366 Epoch 874, Erro total: 0.008409310740331917
MLP.js:366 Epoch 875, Erro total: 0.008388903707690772
MLP.js:366 Epoch 876, Erro total: 0.008368570122176483
MLP.js:366 Epoch 877, Erro total: 0.008348309634282267
MLP.js:366 Epoch 878, Erro total: 0.008328121896566043
MLP.js:366 Epoch 879, Erro total: 0.008308006563636077
MLP.js:366 Epoch 880, Erro total: 0.008287963292136297
MLP.js:366 Epoch 881, Erro total: 0.008267991740732209
MLP.js:366 Epoch 882, Erro total: 0.008248091570096587
MLP.js:366 Epoch 883, Erro total: 0.00822826244289532
MLP.js:366 Epoch 884, Erro total: 0.008208504023773678
MLP.js:366 Epoch 885, Erro total: 0.008188815979342234
MLP.js:366 Epoch 886, Erro total: 0.008169197978163173
MLP.js:366 Epoch 887, Erro total: 0.008149649690736683
MLP.js:366 Epoch 888, Erro total: 0.00813017078948751
MLP.js:366 Epoch 889, Erro total: 0.008110760948751398
MLP.js:366 Epoch 890, Erro total: 0.008091419844761902
MLP.js:366 Epoch 891, Erro total: 0.008072147155637206
MLP.js:366 Epoch 892, Erro total: 0.008052942561366875
MLP.js:366 Epoch 893, Erro total: 0.008033805743799045
MLP.js:366 Epoch 894, Erro total: 0.008014736386627567
MLP.js:366 Epoch 895, Erro total: 0.007995734175378966
MLP.js:366 Epoch 896, Erro total: 0.007976798797400096
MLP.js:366 Epoch 897, Erro total: 0.007957929941845422
MLP.js:366 Epoch 898, Erro total: 0.007939127299664464
MLP.js:366 Epoch 899, Erro total: 0.007920390563589619
MLP.js:366 Epoch 900, Erro total: 0.007901719428123725
MLP.js:366 Epoch 901, Erro total: 0.007883113589528005
MLP.js:366 Epoch 902, Erro total: 0.007864572745809857
MLP.js:366 Epoch 903, Erro total: 0.007846096596711096
MLP.js:366 Epoch 904, Erro total: 0.007827684843695809
MLP.js:366 Epoch 905, Erro total: 0.007809337189938773
MLP.js:366 Epoch 906, Erro total: 0.007791053340313589
MLP.js:366 Epoch 907, Erro total: 0.0077728330013812985
MLP.js:366 Epoch 908, Erro total: 0.007754675881378629
MLP.js:366 Epoch 909, Erro total: 0.007736581690206702
MLP.js:366 Epoch 910, Erro total: 0.0077185501394197486
MLP.js:366 Epoch 911, Erro total: 0.007700580942213779
MLP.js:366 Epoch 912, Erro total: 0.007682673813415447
MLP.js:366 Epoch 913, Erro total: 0.007664828469471046
MLP.js:366 Epoch 914, Erro total: 0.007647044628435422
MLP.js:366 Epoch 915, Erro total: 0.00762932200996122
MLP.js:366 Epoch 916, Erro total: 0.007611660335288015
MLP.js:366 Epoch 917, Erro total: 0.007594059327231525
MLP.js:366 Epoch 918, Erro total: 0.007576518710173102
MLP.js:366 Epoch 919, Erro total: 0.007559038210049039
MLP.js:366 Epoch 920, Erro total: 0.007541617554340321
